Day,Month,Year,Open,High,Low,Close,Adj Close,Volume
2,Jan,2001,"3,953.22","4,028.57","3,929.37","4,018.88","4,018.88",
1,Jan,2001,,,,,,
29,Dec,2000,"3,933.95","3,978.25","3,904.32","3,972.12","3,972.12",
28,Dec,2000,"3,918.17","3,940.45","3,895.21","3,932.78","3,932.78",
27,Dec,2000,"3,830.37","3,902.85","3,803.69","3,877.55","3,877.55",
26,Dec,2000,"3,927.51","3,939.08","3,810.99","3,826.82","3,826.82",
25,Dec,2000,,,,,,
22,Dec,2000,"4,057.72","4,080.30","3,895.37","3,905.90","3,905.90",
21,Dec,2000,"4,013.10","4,064.71","3,968.34","4,034.23","4,034.23",
20,Dec,2000,"4,106.34","4,121.82","4,057.95","4,086.41","4,086.41",
19,Dec,2000,"4,188.02","4,200.34","4,143.56","4,152.94","4,152.94",
18,Dec,2000,"4,121.86","4,186.77","4,108.68","4,169.39","4,169.39",
15,Dec,2000,"4,241.46","4,264.83","4,130.60","4,137.16","4,137.16",
14,Dec,2000,"4,297.44","4,332.65","4,256.34","4,270.45","4,270.45",
13,Dec,2000,"4,235.56","4,298.63","4,235.56","4,284.98","4,284.98",
12,Dec,2000,"4,254.16","4,255.69","4,210.15","4,219.48","4,219.48",
11,Dec,2000,"4,198.72","4,233.26","4,178.51","4,228.29","4,228.29",
8,Dec,2000,"4,134.10","4,167.32","4,134.10","4,156.08","4,156.08",
7,Dec,2000,"4,099.49","4,136.74","4,095.99","4,124.91","4,124.91",
6,Dec,2000,"4,155.22","4,156.66","4,097.55","4,108.43","4,108.43",
5,Dec,2000,"4,061.90","4,082.44","4,048.85","4,071.98","4,071.98",
4,Dec,2000,"4,078.56","4,088.28","4,034.62","4,036.49","4,036.49",
1,Dec,2000,"3,968.89","4,054.86","3,966.55","4,031.96","4,031.96",
30,Nov,2000,"4,003.41","4,019.52","3,972.85","3,997.99","3,997.99",
29,Nov,2000,"3,997.33","4,046.19","3,957.19","3,996.18","3,996.18",
28,Nov,2000,"3,962.21","4,038.64","3,962.20","4,023.92","4,023.92",
27,Nov,2000,"3,930.96","3,972.48","3,902.10","3,969.20","3,969.20",
24,Nov,2000,"3,860.52","3,889.56","3,856.58","3,868.34","3,868.34",
23,Nov,2000,"3,837.11","3,871.34","3,826.42","3,852.40","3,852.40",
22,Nov,2000,"3,938.46","3,947.98","3,861.01","3,862.39","3,862.39",
21,Nov,2000,"3,889.18","3,928.58","3,882.65","3,924.70","3,924.70",
20,Nov,2000,"3,928.62","3,942.55","3,908.28","3,926.52","3,926.52",
17,Nov,2000,"3,869.17","3,917.59","3,848.86","3,905.84","3,905.84",
16,Nov,2000,"3,946.83","3,971.32","3,884.88","3,901.90","3,901.90",
15,Nov,2000,"3,994.88","4,016.09","3,931.84","3,946.53","3,946.53",
14,Nov,2000,"3,816.13","3,952.39","3,816.13","3,943.54","3,943.54",
13,Nov,2000,"3,842.63","3,863.35","3,797.50","3,820.08","3,820.08",
10,Nov,2000,"4,011.06","4,032.94","3,930.35","3,941.13","3,941.13",
9,Nov,2000,"3,981.31","4,046.01","3,980.20","4,022.50","4,022.50",
8,Nov,2000,"3,958.69","4,045.05","3,958.69","4,028.71","4,028.71",
7,Nov,2000,"3,917.10","3,959.93","3,910.81","3,954.83","3,954.83",
6,Nov,2000,"3,971.98","4,005.19","3,919.34","3,931.54","3,931.54",
3,Nov,2000,"3,907.23","3,960.14","3,894.59","3,935.70","3,935.70",
2,Nov,2000,"3,799.66","3,882.54","3,795.45","3,875.79","3,875.79",
1,Nov,2000,"3,749.35","3,807.70","3,734.98","3,788.53","3,788.53",
31,Oct,2000,"3,672.48","3,713.91","3,646.73","3,711.02","3,711.02",
30,Oct,2000,"3,744.10","3,751.28","3,680.18","3,689.43","3,689.43",
27,Oct,2000,"3,770.66","3,773.54","3,704.54","3,729.12","3,729.12",
26,Oct,2000,,,,,,
25,Oct,2000,"3,664.12","3,748.96","3,662.23","3,743.61","3,743.61",
24,Oct,2000,"3,603.66","3,656.31","3,584.38","3,651.99","3,651.99",
23,Oct,2000,"3,709.54","3,716.60","3,608.36","3,619.53","3,619.53",
20,Oct,2000,"3,799.78","3,801.86","3,691.89","3,692.75","3,692.75",
19,Oct,2000,"3,576.44","3,702.83","3,491.55","3,702.83","3,702.83",
18,Oct,2000,"3,625.32","3,640.73","3,545.01","3,593.63","3,593.63",
17,Oct,2000,"3,702.40","3,718.74","3,613.74","3,664.79","3,664.79",
16,Oct,2000,"3,908.73","3,930.10","3,726.58","3,728.67","3,728.67",
13,Oct,2000,"3,749.77","3,793.08","3,714.46","3,738.93","3,738.93",
12,Oct,2000,"3,793.61","3,879.47","3,777.49","3,847.58","3,847.58",
11,Oct,2000,"3,892.78","3,895.81","3,803.72","3,836.51","3,836.51",
10,Oct,2000,"4,079.61","4,079.61","3,931.21","3,945.28","3,945.28",
9,Oct,2000,"4,106.15","4,135.16","4,055.42","4,056.07","4,056.07",
6,Oct,2000,"4,085.02","4,131.25","4,042.95","4,092.42","4,092.42",
5,Oct,2000,"4,177.09","4,197.39","4,115.62","4,116.25","4,116.25",
4,Oct,2000,"4,135.55","4,173.65","4,101.63","4,160.41","4,160.41",
3,Oct,2000,"4,035.64","4,139.53","4,028.51","4,135.55","4,135.55",
2,Oct,2000,,,,,,
29,Sep,2000,"4,122.28","4,122.28","4,056.72","4,090.38","4,090.38",
28,Sep,2000,"4,155.71","4,184.61","4,043.67","4,067.38","4,067.38",
27,Sep,2000,"4,025.68","4,172.65","4,004.73","4,164.10","4,164.10",
26,Sep,2000,"4,159.87","4,160.13","4,056.03","4,089.58","4,089.58",
25,Sep,2000,"4,144.81","4,210.00","4,105.75","4,173.48","4,173.48",
22,Sep,2000,"4,188.47","4,208.66","4,028.49","4,032.37","4,032.37",
21,Sep,2000,"4,304.25","4,331.38","4,257.04","4,257.20","4,257.20",
20,Sep,2000,"4,322.80","4,339.37","4,211.87","4,325.55","4,325.55",
19,Sep,2000,"4,295.63","4,390.21","4,171.89","4,264.34","4,264.34",
18,Sep,2000,"4,511.42","4,513.09","4,362.47","4,366.41","4,366.41",
15,Sep,2000,"4,666.47","4,685.66","4,539.35","4,562.38","4,562.38",
14,Sep,2000,"4,721.98","4,741.42","4,640.87","4,671.92","4,671.92",
13,Sep,2000,"4,776.52","4,790.63","4,690.50","4,702.52","4,702.52",
12,Sep,2000,"4,705.82","4,766.36","4,681.03","4,763.63","4,763.63",
11,Sep,2000,"4,715.30","4,748.81","4,694.40","4,696.60","4,696.60",
8,Sep,2000,"4,649.97","4,677.67","4,640.25","4,668.27","4,668.27",
7,Sep,2000,"4,579.68","4,660.68","4,578.37","4,628.93","4,628.93",
6,Sep,2000,"4,577.50","4,640.10","4,571.92","4,606.35","4,606.35",
5,Sep,2000,"4,623.83","4,623.83","4,574.89","4,598.65","4,598.65",
4,Sep,2000,"4,571.89","4,620.32","4,557.11","4,602.43","4,602.43",
1,Sep,2000,,,,,,
31,Aug,2000,"4,409.84","4,485.20","4,404.62","4,477.31","4,477.31",
30,Aug,2000,"4,416.14","4,436.57","4,387.39","4,411.85","4,411.85",
29,Aug,2000,"4,382.56","4,412.84","4,370.50","4,401.82","4,401.82",
28,Aug,2000,"4,443.71","4,452.76","4,393.61","4,395.81","4,395.81",
25,Aug,2000,"4,482.20","4,485.63","4,414.72","4,416.86","4,416.86",
24,Aug,2000,"4,445.56","4,471.86","4,417.14","4,459.07","4,459.07",
23,Aug,2000,"4,447.70","4,500.30","4,426.62","4,444.79","4,444.79",
22,Aug,2000,"4,481.22","4,483.87","4,438.72","4,461.23","4,461.23",
21,Aug,2000,"4,383.81","4,426.48","4,377.92","4,409.57","4,409.57",
18,Aug,2000,"4,297.90","4,364.39","4,290.12","4,347.04","4,347.04",
17,Aug,2000,"4,346.03","4,365.43","4,267.91","4,294.18","4,294.18",
16,Aug,2000,"4,263.76","4,337.06","4,263.76","4,325.67","4,325.67",
15,Aug,2000,,,,,,
14,Aug,2000,"4,204.33","4,233.49","4,142.81","4,232.51","4,232.51",
11,Aug,2000,"4,236.55","4,250.60","4,176.47","4,192.00","4,192.00",
10,Aug,2000,"4,312.24","4,360.91","4,244.19","4,253.23","4,253.23",
9,Aug,2000,"4,347.59","4,374.68","4,296.57","4,317.04","4,317.04",
8,Aug,2000,"4,217.68","4,327.00","4,200.99","4,317.22","4,317.22",
7,Aug,2000,"4,203.77","4,232.80","4,159.35","4,201.25","4,201.25",
4,Aug,2000,"4,241.23","4,266.21","4,155.45","4,186.16","4,186.16",
3,Aug,2000,"4,232.21","4,279.51","4,204.41","4,207.63","4,207.63",
2,Aug,2000,"4,224.01","4,264.17","4,193.58","4,260.88","4,260.88",
1,Aug,2000,"4,295.35","4,302.86","4,239.82","4,253.69","4,253.69",
31,Jul,2000,"4,232.54","4,301.71","4,225.57","4,279.86","4,279.86",
28,Jul,2000,"4,275.34","4,348.88","4,244.73","4,276.70","4,276.70",
27,Jul,2000,"4,149.84","4,287.86","4,113.42","4,281.13","4,281.13",
26,Jul,2000,"4,361.88","4,374.38","4,191.27","4,191.27","4,191.27",
25,Jul,2000,"4,097.22","4,369.14","4,052.61","4,336.20","4,336.20",
24,Jul,2000,"4,347.52","4,353.44","4,188.34","4,188.34","4,188.34",
21,Jul,2000,"4,601.08","4,606.21","4,460.42","4,463.66","4,463.66",
20,Jul,2000,"4,592.28","4,634.46","4,538.95","4,575.67","4,575.67",
19,Jul,2000,"4,672.19","4,721.85","4,604.54","4,616.01","4,616.01",
18,Jul,2000,"4,741.15","4,777.50","4,704.40","4,734.80","4,734.80",
17,Jul,2000,"4,874.41","4,883.30","4,747.32","4,747.32","4,747.32",
14,Jul,2000,"4,891.43","4,951.95","4,847.51","4,856.82","4,856.82",
13,Jul,2000,"4,994.92","5,058.90","4,878.45","4,880.80","4,880.80",
12,Jul,2000,"4,883.65","4,967.14","4,862.49","4,964.28","4,964.28",
11,Jul,2000,"4,887.76","4,919.31","4,863.96","4,898.07","4,898.07",
10,Jul,2000,"4,908.74","4,920.38","4,847.45","4,867.43","4,867.43",
7,Jul,2000,"4,920.14","4,924.22","4,900.31","4,905.94","4,905.94",
6,Jul,2000,"4,862.99","4,908.34","4,846.64","4,885.60","4,885.60",
5,Jul,2000,"4,898.15","4,940.38","4,898.15","4,940.38","4,940.38",
4,Jul,2000,"4,870.86","4,902.71","4,840.39","4,887.06","4,887.06",
3,Jul,2000,"4,846.69","4,853.83","4,778.74","4,844.98","4,844.98",
30,Jun,2000,"4,760.60","4,792.69","4,694.88","4,748.77","4,748.77",
29,Jun,2000,"4,820.58","4,820.58","4,785.63","4,785.63","4,785.63",
28,Jun,2000,"4,660.28","4,660.28","4,642.56","4,642.56","4,642.56",
27,Jun,2000,"4,682.59","4,732.70","4,677.57","4,686.91","4,686.91",
26,Jun,2000,"4,674.21","4,697.63","4,607.58","4,670.09","4,670.09",
23,Jun,2000,"4,771.07","4,822.63","4,687.31","4,721.70","4,721.70",
22,Jun,2000,"4,749.40","4,795.10","4,693.46","4,794.16","4,794.16",
21,Jun,2000,"4,888.43","4,888.43","4,723.57","4,731.57","4,731.57",
20,Jun,2000,"4,891.23","4,919.63","4,834.79","4,863.90","4,863.90",
19,Jun,2000,"4,808.25","4,884.89","4,788.94","4,837.24","4,837.24",
16,Jun,2000,"4,666.06","4,768.59","4,654.12","4,764.67","4,764.67",
15,Jun,2000,"4,609.98","4,685.63","4,575.03","4,653.22","4,653.22",
14,Jun,2000,"4,648.78","4,693.67","4,604.50","4,625.04","4,625.04",
13,Jun,2000,"4,583.34","4,640.59","4,555.09","4,615.13","4,615.13",
12,Jun,2000,"4,794.67","4,800.13","4,638.81","4,639.46","4,639.46",
9,Jun,2000,"4,772.00","4,797.59","4,712.21","4,729.63","4,729.63",
8,Jun,2000,"4,656.00","4,746.88","4,656.00","4,728.81","4,728.81",
7,Jun,2000,"4,580.89","4,650.88","4,556.52","4,604.84","4,604.84",
6,Jun,2000,"4,555.18","4,605.46","4,488.23","4,591.68","4,591.68",
5,Jun,2000,"4,609.78","4,705.49","4,485.29","4,531.53","4,531.53",
2,Jun,2000,"4,381.70","4,486.99","4,381.70","4,453.47","4,453.47",
1,Jun,2000,"4,406.52","4,412.20","4,321.26","4,325.47","4,325.47",
31,May,2000,"4,434.99","4,536.10","4,416.88","4,433.61","4,433.61",
30,May,2000,"4,207.01","4,318.65","4,185.36","4,311.77","4,311.77",
29,May,2000,"4,082.91","4,222.65","4,064.46","4,189.85","4,189.85",
26,May,2000,"3,994.40","4,097.60","3,947.33","4,084.71","4,084.71",
25,May,2000,"3,962.98","4,060.76","3,961.02","3,999.03","3,999.03",
24,May,2000,"3,872.70","3,981.46","3,840.11","3,933.65","3,933.65",
23,May,2000,"3,878.82","3,943.54","3,831.86","3,943.54","3,943.54",
22,May,2000,"3,978.54","4,015.38","3,920.18","3,920.18","3,920.18",
19,May,2000,"4,149.39","4,150.77","4,026.64","4,068.65","4,068.65",
18,May,2000,"4,205.48","4,254.35","4,159.90","4,192.44","4,192.44",
17,May,2000,"4,306.01","4,367.22","4,195.19","4,234.23","4,234.23",
16,May,2000,"4,239.44","4,247.19","4,154.07","4,230.13","4,230.13",
15,May,2000,"4,024.66","4,249.45","3,912.95","4,212.53","4,212.53",
12,May,2000,"4,243.54","4,267.87","4,102.77","4,107.14","4,107.14",
11,May,2000,"4,324.19","4,352.56","4,198.17","4,251.36","4,251.36",
10,May,2000,"4,593.38","4,593.38","4,449.89","4,458.40","4,458.40",
9,May,2000,"4,365.26","4,578.49","4,351.14","4,578.49","4,578.49",
8,May,2000,"4,744.83","4,757.89","4,463.40","4,463.40","4,463.40",
5,May,2000,"4,600.64","4,731.94","4,590.13","4,693.88","4,693.88",
4,May,2000,"4,384.53","4,568.54","4,335.04","4,553.92","4,553.92",
3,May,2000,"4,200.74","4,394.58","4,109.66","4,335.29","4,335.29",
2,May,2000,"4,736.02","4,737.68","4,344.51","4,372.22","4,372.22",
1,May,2000,,,,,,
28,Apr,2000,"4,767.89","4,767.89","4,625.00","4,657.55","4,657.55",
27,Apr,2000,"4,761.90","4,799.26","4,637.03","4,679.63","4,679.63",
26,Apr,2000,"4,692.78","4,803.27","4,626.39","4,626.39","4,626.39",
25,Apr,2000,"4,336.64","4,552.48","4,284.17","4,533.99","4,533.99",
24,Apr,2000,"4,723.27","4,723.27","4,509.09","4,511.05","4,511.05",
21,Apr,2000,,,,,,
20,Apr,2000,"4,561.07","4,698.34","4,431.74","4,657.42","4,657.42",
19,Apr,2000,"4,884.81","4,901.50","4,571.12","4,665.81","4,665.81",
18,Apr,2000,"4,973.25","4,981.42","4,723.19","4,745.47","4,745.47",
17,Apr,2000,"4,797.95","4,899.54","4,797.95","4,880.71","4,880.71",
14,Apr,2000,,,,,,
13,Apr,2000,"5,130.18","5,205.69","5,106.23","5,172.13","5,172.13",
12,Apr,2000,"5,502.42","5,542.81","5,416.19","5,426.82","5,426.82",
11,Apr,2000,"5,428.70","5,541.82","5,368.20","5,541.54","5,541.54",
10,Apr,2000,"5,481.49","5,532.54","5,435.35","5,442.86","5,442.86",
7,Apr,2000,"4,987.10","5,222.80","4,987.10","5,219.20","5,219.20",
6,Apr,2000,"4,899.45","4,899.45","4,608.11","4,866.73","4,866.73",
5,Apr,2000,"4,616.36","4,852.45","4,601.58","4,757.06","4,757.06",
4,Apr,2000,"4,907.41","4,907.41","4,666.95","4,691.46","4,691.46",
3,Apr,2000,"5,070.50","5,085.00","4,977.21","5,052.94","5,052.94",
31,Mar,2000,"4,892.43","5,022.24","4,867.23","5,001.28","5,001.28",
30,Mar,2000,"4,984.10","5,058.44","4,891.40","5,041.08","5,041.08",
29,Mar,2000,"5,233.76","5,233.76","5,080.45","5,102.46","5,102.46",
28,Mar,2000,"5,094.17","5,156.23","5,044.17","5,156.12","5,156.12",
27,Mar,2000,"5,203.16","5,286.81","5,126.35","5,146.30","5,146.30",
24,Mar,2000,"5,083.17","5,203.93","5,052.74","5,141.42","5,141.42",
23,Mar,2000,"5,314.32","5,314.32","5,088.10","5,115.02","5,115.02",
22,Mar,2000,"5,204.07","5,247.28","5,159.36","5,201.87","5,201.87",
21,Mar,2000,"5,177.59","5,230.36","5,085.53","5,133.24","5,133.24",
20,Mar,2000,,,,,,
17,Mar,2000,,,,,,
16,Mar,2000,"5,249.98","5,301.44","5,077.33","5,102.41","5,102.41",
15,Mar,2000,"5,067.42","5,339.94","5,045.99","5,249.76","5,249.76",
14,Mar,2000,"5,020.55","5,177.55","4,943.30","5,175.71","5,175.71",
13,Mar,2000,"5,372.82","5,430.87","5,100.62","5,129.22","5,129.22",
10,Mar,2000,"5,384.42","5,478.97","5,196.72","5,301.78","5,301.78",
9,Mar,2000,"5,579.87","5,607.94","5,278.68","5,328.79","5,328.79",
8,Mar,2000,"5,711.88","5,783.51","5,439.14","5,511.42","5,511.42",
7,Mar,2000,"5,674.99","5,674.99","5,525.89","5,589.85","5,589.85",
6,Mar,2000,"5,662.29","5,692.97","5,459.61","5,520.69","5,520.69",
3,Mar,2000,"5,602.94","5,602.94","5,362.80","5,378.27","5,378.27",
2,Mar,2000,"5,803.33","5,828.79","5,528.31","5,528.31","5,528.31",
1,Mar,2000,"5,464.65","5,681.11","5,341.61","5,642.12","5,642.12",
29,Feb,2000,"5,827.81","5,903.49","5,383.61","5,447.47","5,447.47",
28,Feb,2000,"5,737.53","5,740.69","5,580.05","5,740.69","5,740.69",
25,Feb,2000,"5,840.25","5,840.25","5,623.08","5,623.08","5,623.08",
24,Feb,2000,"5,764.16","5,816.16","5,620.83","5,810.17","5,810.17",
23,Feb,2000,"6,002.49","6,033.98","5,612.55","5,642.46","5,642.46",
22,Feb,2000,"6,000.30","6,009.02","5,864.79","5,883.33","5,883.33",
21,Feb,2000,"5,874.25","5,941.90","5,834.51","5,874.89","5,874.89",
18,Feb,2000,"5,894.19","5,894.19","5,681.98","5,721.65","5,721.65",
17,Feb,2000,"5,810.24","5,877.04","5,799.79","5,835.15","5,835.15",
16,Feb,2000,"5,782.20","5,864.97","5,711.75","5,725.50","5,725.50",
15,Feb,2000,"5,797.31","5,941.88","5,774.32","5,803.19","5,803.19",
14,Feb,2000,"6,130.23","6,150.69","5,923.17","5,924.31","5,924.31",
11,Feb,2000,"5,985.05","6,005.85","5,917.04","5,933.56","5,933.56",
10,Feb,2000,"5,765.28","5,789.04","5,715.05","5,789.04","5,789.04",
9,Feb,2000,"5,704.01","5,756.87","5,635.69","5,649.10","5,649.10",
8,Feb,2000,"5,585.38","5,647.64","5,585.38","5,610.56","5,610.56",
7,Feb,2000,"5,431.55","5,518.29","5,431.55","5,474.00","5,474.00",
4,Feb,2000,"5,394.00","5,402.70","5,313.59","5,313.59","5,313.59",
3,Feb,2000,"5,366.62","5,381.74","5,323.32","5,340.19","5,340.19",
2,Feb,2000,"5,264.62","5,342.98","5,264.62","5,304.92","5,304.92",
1,Feb,2000,"5,217.65","5,232.84","5,127.79","5,215.54","5,215.54",
31,Jan,2000,"5,338.67","5,345.30","5,186.32","5,205.29","5,205.29",
28,Jan,2000,"5,417.53","5,417.53","5,331.54","5,335.80","5,335.80",
27,Jan,2000,"5,424.14","5,457.30","5,362.25","5,369.10","5,369.10",
26,Jan,2000,"5,412.49","5,430.29","5,351.22","5,367.79","5,367.79",
25,Jan,2000,"5,412.49","5,430.29","5,351.22","5,367.79","5,367.79",
24,Jan,2000,"5,529.38","5,583.22","5,439.48","5,458.06","5,458.06",
21,Jan,2000,"5,352.63","5,441.83","5,330.08","5,423.05","5,423.05",
20,Jan,2000,"5,508.04","5,516.16","5,348.56","5,355.80","5,355.80",
19,Jan,2000,"5,496.68","5,528.12","5,460.68","5,478.24","5,478.24",
18,Jan,2000,"5,414.26","5,465.54","5,347.92","5,464.51","5,464.51",
17,Jan,2000,"5,617.70","5,664.50","5,404.07","5,404.07","5,404.07",
14,Jan,2000,"5,460.31","5,476.38","5,344.59","5,471.27","5,471.27",
13,Jan,2000,"5,568.64","5,652.22","5,430.81","5,444.82","5,444.82",
12,Jan,2000,"5,267.85","5,494.30","5,267.85","5,491.20","5,491.20",
11,Jan,2000,"5,513.04","5,537.69","5,221.28","5,296.30","5,296.30",
10,Jan,2000,"5,617.59","5,668.28","5,459.97","5,518.39","5,518.39",
7,Jan,2000,"5,358.28","5,463.25","5,330.58","5,414.48","5,414.48",
6,Jan,2000,"5,424.21","5,489.86","5,391.33","5,421.53","5,421.53",
5,Jan,2000,"5,265.09","5,464.35","5,184.48","5,357.00","5,357.00",
4,Jan,2000,"5,533.98","5,533.98","5,376.43","5,491.01","5,491.01",
3,Jan,2000,"5,209.54","5,384.66","5,209.54","5,375.11","5,375.11",
31,Dec,1999,,,,,,
30,Dec,1999,"5,015.35","5,015.35","4,937.99","5,005.82","5,005.82",
29,Dec,1999,"4,884.50","4,960.86","4,874.37","4,939.47","4,939.47",
28,Dec,1999,"4,784.45","4,862.18","4,781.26","4,861.93","4,861.93",
27,Dec,1999,"4,907.31","4,917.40","4,807.34","4,818.37","4,818.37",
24,Dec,1999,"4,982.72","4,982.72","4,845.77","4,874.73","4,874.73",
23,Dec,1999,"5,074.84","5,077.23","4,960.52","4,969.22","4,969.22",
22,Dec,1999,"4,854.89","4,951.76","4,854.89","4,948.54","4,948.54",
21,Dec,1999,"4,788.59","4,802.59","4,731.74","4,786.01","4,786.01",
20,Dec,1999,"4,793.72","4,846.15","4,734.61","4,746.61","4,746.61",
17,Dec,1999,"4,764.46","4,766.84","4,673.61","4,675.85","4,675.85",
16,Dec,1999,"4,692.49","4,763.16","4,692.49","4,710.49","4,710.49",
15,Dec,1999,"4,632.34","4,711.02","4,584.74","4,665.56","4,665.56",
14,Dec,1999,"4,786.06","4,787.00","4,668.54","4,690.78","4,690.78",
13,Dec,1999,"4,864.29","4,876.64","4,793.84","4,802.96","4,802.96",
10,Dec,1999,"4,865.78","4,870.91","4,787.45","4,788.47","4,788.47",
9,Dec,1999,"4,796.80","4,849.96","4,762.52","4,839.16","4,839.16",
8,Dec,1999,"4,909.63","4,943.85","4,735.68","4,799.22","4,799.22",
7,Dec,1999,"4,891.47","4,893.47","4,850.37","4,864.62","4,864.62",
6,Dec,1999,"4,785.06","4,842.34","4,785.06","4,835.98","4,835.98",
3,Dec,1999,"4,746.34","4,771.15","4,698.09","4,714.14","4,714.14",
2,Dec,1999,"4,617.76","4,730.29","4,617.76","4,691.67","4,691.67",
1,Dec,1999,"4,609.66","4,667.02","4,593.47","4,614.96","4,614.96",
30,Nov,1999,"4,636.28","4,649.65","4,599.46","4,622.21","4,622.21",
29,Nov,1999,"4,692.41","4,698.17","4,632.37","4,639.43","4,639.43",
26,Nov,1999,"4,760.18","4,762.22","4,696.66","4,704.99","4,704.99",
25,Nov,1999,"4,699.01","4,770.11","4,699.01","4,740.68","4,740.68",
24,Nov,1999,"4,641.72","4,706.49","4,639.54","4,686.11","4,686.11",
23,Nov,1999,,,,,,
22,Nov,1999,"4,617.84","4,641.19","4,591.57","4,636.31","4,636.31",
19,Nov,1999,"4,631.24","4,653.26","4,574.17","4,584.10","4,584.10",
18,Nov,1999,"4,564.50","4,606.16","4,511.87","4,606.16","4,606.16",
17,Nov,1999,"4,581.53","4,635.85","4,540.41","4,541.48","4,541.48",
16,Nov,1999,"4,585.22","4,591.77","4,552.47","4,578.87","4,578.87",
15,Nov,1999,"4,675.98","4,681.06","4,581.74","4,585.92","4,585.92",
12,Nov,1999,"4,653.09","4,657.30","4,596.91","4,629.61","4,629.61",
11,Nov,1999,"4,662.23","4,715.86","4,639.36","4,639.36","4,639.36",
10,Nov,1999,,,,,,
9,Nov,1999,"4,648.20","4,648.20","4,560.81","4,621.96","4,621.96",
8,Nov,1999,,,,,,
5,Nov,1999,"4,501.27","4,608.42","4,501.27","4,598.45","4,598.45",
4,Nov,1999,"4,453.52","4,501.36","4,417.94","4,485.92","4,485.92",
3,Nov,1999,"4,523.63","4,536.20","4,382.95","4,456.18","4,456.18",
2,Nov,1999,"4,254.85","4,494.76","4,209.41","4,491.56","4,491.56",
1,Nov,1999,"4,490.06","4,500.36","4,267.23","4,270.74","4,270.74",
29,Oct,1999,"4,601.40","4,601.40","4,368.85","4,444.56","4,444.56",
28,Oct,1999,"4,742.92","4,742.94","4,576.65","4,594.57","4,594.57",
27,Oct,1999,"4,821.32","4,828.25","4,708.40","4,756.20","4,756.20",
26,Oct,1999,"4,830.58","4,845.30","4,794.73","4,814.34","4,814.34",
25,Oct,1999,"4,850.73","4,912.36","4,765.57","4,816.01","4,816.01",
22,Oct,1999,"4,817.25","4,831.87","4,755.89","4,783.08","4,783.08",
21,Oct,1999,"4,972.81","4,977.57","4,834.23","4,836.91","4,836.91",
20,Oct,1999,"4,967.91","4,990.41","4,922.07","4,943.14","4,943.14",
19,Oct,1999,,,,,,
18,Oct,1999,"4,930.81","4,971.88","4,853.83","4,930.69","4,930.69",
15,Oct,1999,"5,090.19","5,095.26","4,866.85","4,884.02","4,884.02",
14,Oct,1999,"5,055.76","5,118.39","5,041.00","5,075.39","5,075.39",
13,Oct,1999,"4,957.64","5,063.57","4,922.04","5,032.99","5,032.99",
12,Oct,1999,"5,034.81","5,076.94","5,022.87","5,057.32","5,057.32",
11,Oct,1999,"5,150.99","5,150.99","5,028.61","5,031.78","5,031.78",
8,Oct,1999,"5,005.93","5,091.24","4,942.67","4,981.74","4,981.74",
7,Oct,1999,"4,816.11","4,985.15","4,810.18","4,963.10","4,963.10",
6,Oct,1999,"4,668.68","4,783.63","4,652.38","4,697.70","4,697.70",
5,Oct,1999,"4,648.74","4,708.92","4,627.04","4,708.92","4,708.92",
4,Oct,1999,"4,773.92","4,781.20","4,654.72","4,654.72","4,654.72",
1,Oct,1999,"4,808.63","4,814.15","4,682.25","4,702.31","4,702.31",
30,Sep,1999,"4,837.42","4,837.42","4,764.42","4,764.42","4,764.42",
29,Sep,1999,"4,779.56","4,831.78","4,765.39","4,797.41","4,797.41",
28,Sep,1999,"4,701.19","4,738.81","4,656.44","4,733.42","4,733.42",
27,Sep,1999,"4,822.16","4,871.34","4,715.67","4,715.67","4,715.67",
24,Sep,1999,"4,728.43","4,823.24","4,727.12","4,757.82","4,757.82",
23,Sep,1999,"4,709.43","4,736.30","4,682.80","4,735.81","4,735.81",
22,Sep,1999,"4,642.33","4,741.08","4,631.76","4,687.23","4,687.23",
21,Sep,1999,"4,677.01","4,686.76","4,614.29","4,633.00","4,633.00",
20,Sep,1999,"4,658.83","4,725.55","4,635.32","4,641.07","4,641.07",
17,Sep,1999,"4,565.17","4,628.31","4,513.55","4,618.39","4,618.39",
16,Sep,1999,"4,672.07","4,677.48","4,571.09","4,571.09","4,571.09",
15,Sep,1999,"4,739.26","4,739.26","4,660.21","4,661.04","4,661.04",
14,Sep,1999,"4,797.82","4,808.85","4,697.87","4,731.12","4,731.12",
13,Sep,1999,,,,,,
10,Sep,1999,"4,772.95","4,776.84","4,746.54","4,760.21","4,760.21",
9,Sep,1999,"4,783.40","4,795.59","4,745.00","4,764.59","4,764.59",
8,Sep,1999,"4,794.41","4,827.43","4,775.13","4,781.62","4,781.62",
7,Sep,1999,"4,840.97","4,847.09","4,762.95","4,773.65","4,773.65",
6,Sep,1999,"4,728.19","4,839.16","4,728.19","4,832.56","4,832.56",
3,Sep,1999,"4,722.92","4,754.55","4,695.91","4,709.93","4,709.93",
2,Sep,1999,"4,813.73","4,813.73","4,720.19","4,729.73","4,729.73",
1,Sep,1999,"4,910.64","4,914.12","4,813.54","4,824.44","4,824.44",
31,Aug,1999,"4,915.80","4,917.41","4,876.81","4,898.21","4,898.21",
30,Aug,1999,"4,953.73","4,965.79","4,900.87","4,905.89","4,905.89",
